Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,14-01-2021,,,,,,,,
Gegevens beschikbaar:,06-06-2012,tot:,18-09-2019,,,,,,,,
Datum: ,14-01-2021,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B28H1804,001,,256559,485068,1944,01-12-2011,01-12-2011,06-06-2012,,,,
B28H1804,001,,256559,485068,1944,01-12-2011,06-06-2012,18-09-2019,2001,57,1846,1796


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B28H1804,001,07-12-2015,51,-6,1950,,,,,,
B28H1804,001,08-12-2015,51,-6,1950,,,,,,
B28H1804,001,09-12-2015,51,-6,1950,,,,,,
B28H1804,001,10-12-2015,51,-6,1950,,,,,,
B28H1804,001,11-12-2015,50,-7,1951,,,,,,
B28H1804,001,12-12-2015,50,-7,1951,,,,,,
B28H1804,001,13-12-2015,49,-8,1952,,,,,,
B28H1804,001,14-12-2015,50,-7,1951,,,,,,
B28H1804,001,15-12-2015,50,-7,1951,,,,,,
B28H1804,001,16-12-2015,51,-6,1950,,,,,,
B28H1804,001,17-12-2015,51,-6,1950,,,,,,
B28H1804,001,18-12-2015,51,-6,1950,,,,,,
B28H1804,001,19-12-2015,51,-6,1950,,,,,,
B28H1804,001,20-12-2015,51,-6,1950,,,,,,
B28H1804,001,21-12-2015,50,-7,1951,,,,,,
B28H1804,001,22-12-2015,50,-7,1951,,,,,,
B28H1804,001,23-12-2015,51,-6,1950,,,,,,
B28H1804,001,24-12-2015,51,-6,1950,,,,,,
B28H1804,001,25-12-2015,51,-6,1950,,,,,,
B28H1804,001,26-12-2015,51,-6,1950,,,,,,
B28H1804,001,27-12-2015,51,-6,1950,,,,,,
B28H1804,001,28-12-2015,52,-5,1949,,,,,,
B28H1804,001,29-12-2015,51,-6,1950,,,,,,
B28H1804,001,30-12-2015,51,-6,1950,,,,,,
B28H1804,001,31-12-2015,52,-5,1949,,,,,,
B28H1804,001,01-01-2016,51,-6,1950,,,,,,
B28H1804,001,02-01-2016,51,-6,1950,,,,,,
B28H1804,001,03-01-2016,51,-6,1950,,,,,,
B28H1804,001,04-01-2016,51,-6,1950,,,,,,
B28H1804,001,05-01-2016,51,-6,1950,,,,,,
B28H1804,001,06-01-2016,51,-6,1950,,,,,,
B28H1804,001,07-01-2016,51,-6,1950,,,,,,
B28H1804,001,08-01-2016,50,-7,1951,,,,,,
B28H1804,001,09-01-2016,51,-6,1950,,,,,,
B28H1804,001,10-01-2016,51,-6,1950,,,,,,
B28H1804,001,11-01-2016,51,-6,1950,,,,,,
B28H1804,001,12-01-2016,51,-6,1950,,,,,,
B28H1804,001,13-01-2016,51,-6,1950,,,,,,
B28H1804,001,14-01-2016,51,-6,1950,,,,,,
B28H1804,001,15-01-2016,50,-7,1951,,,,,,
B28H1804,001,16-01-2016,50,-7,1951,,,,,,
B28H1804,001,17-01-2016,51,-6,1950,,,,,,
B28H1804,001,29-02-2016,52,-5,1949,,,,,,
B28H1804,001,01-03-2016,52,-5,1949,,,,,,
B28H1804,001,02-03-2016,51,-6,1950,,,,,,
B28H1804,001,03-03-2016,50,-7,1951,,,,,,
B28H1804,001,04-03-2016,51,-6,1950,,,,,,
B28H1804,001,05-03-2016,49,-8,1952,,,,,,
B28H1804,001,06-03-2016,50,-7,1951,,,,,,
B28H1804,001,07-03-2016,51,-6,1950,,,,,,
B28H1804,001,08-03-2016,52,-5,1949,,,,,,
B28H1804,001,09-03-2016,52,-5,1949,,,,,,
B28H1804,001,10-03-2016,52,-5,1949,,,,,,
B28H1804,001,11-03-2016,52,-5,1949,,,,,,
B28H1804,001,12-03-2016,52,-5,1949,,,,,,
B28H1804,001,13-03-2016,52,-5,1949,,,,,,
B28H1804,001,14-03-2016,52,-5,1949,,,,,,
B28H1804,001,15-03-2016,52,-5,1949,,,,,,
B28H1804,001,16-03-2016,52,-5,1949,,,,,,
B28H1804,001,17-03-2016,52,-5,1949,,,,,,
B28H1804,001,18-03-2016,53,-4,1948,,,,,,
B28H1804,001,19-03-2016,53,-4,1948,,,,,,
B28H1804,001,20-03-2016,53,-4,1948,,,,,,
B28H1804,001,21-03-2016,53,-4,1948,,,,,,
B28H1804,001,22-03-2016,53,-4,1948,,,,,,
B28H1804,001,23-03-2016,53,-4,1948,,,,,,
B28H1804,001,24-03-2016,53,-4,1948,,,,,,
B28H1804,001,25-03-2016,52,-5,1949,,,,,,
B28H1804,001,26-03-2016,52,-5,1949,,,,,,
B28H1804,001,27-03-2016,52,-5,1949,,,,,,
B28H1804,001,28-03-2016,52,-5,1949,,,,,,
B28H1804,001,29-03-2016,52,-5,1949,,,,,,
B28H1804,001,30-03-2016,51,-6,1950,,,,,,
B28H1804,001,31-03-2016,52,-5,1949,,,,,,
B28H1804,001,01-04-2016,52,-5,1949,,,,,,
B28H1804,001,02-04-2016,52,-5,1949,,,,,,
B28H1804,001,03-04-2016,52,-5,1949,,,,,,
B28H1804,001,04-04-2016,52,-5,1949,,,,,,
B28H1804,001,05-04-2016,52,-5,1949,,,,,,
B28H1804,001,06-04-2016,52,-5,1949,,,,,,
B28H1804,001,07-04-2016,52,-5,1949,,,,,,
B28H1804,001,08-04-2016,52,-5,1949,,,,,,
B28H1804,001,09-04-2016,52,-5,1949,,,,,,
B28H1804,001,10-04-2016,53,-4,1948,,,,,,
B28H1804,001,11-04-2016,53,-4,1948,,,,,,
B28H1804,001,12-04-2016,53,-4,1948,,,,,,
B28H1804,001,13-04-2016,52,-5,1949,,,,,,
B28H1804,001,14-04-2016,52,-5,1949,,,,,,
B28H1804,001,15-04-2016,52,-5,1949,,,,,,
B28H1804,001,16-04-2016,52,-5,1949,,,,,,
B28H1804,001,17-04-2016,52,-5,1949,,,,,,
B28H1804,001,18-04-2016,52,-5,1949,,,,,,
B28H1804,001,19-04-2016,52,-5,1949,,,,,,
B28H1804,001,20-04-2016,52,-5,1949,,,,,,
B28H1804,001,21-04-2016,52,-5,1949,,,,,,
B28H1804,001,22-04-2016,53,-4,1948,,,,,,
B28H1804,001,23-04-2016,53,-4,1948,,,,,,
B28H1804,001,24-04-2016,53,-4,1948,,,,,,
B28H1804,001,25-04-2016,53,-4,1948,,,,,,
B28H1804,001,26-04-2016,52,-5,1949,,,,,,
B28H1804,001,27-04-2016,52,-5,1949,,,,,,
B28H1804,001,28-04-2016,52,-5,1949,,,,,,
B28H1804,001,29-04-2016,52,-5,1949,,,,,,
B28H1804,001,30-04-2016,52,-5,1949,,,,,,
B28H1804,001,01-05-2016,52,-5,1949,,,,,,
B28H1804,001,02-05-2016,53,-4,1948,,,,,,
B28H1804,001,03-05-2016,52,-5,1949,,,,,,
B28H1804,001,04-05-2016,53,-4,1948,,,,,,
B28H1804,001,05-05-2016,53,-4,1948,,,,,,
B28H1804,001,06-05-2016,54,-3,1947,,,,,,
B28H1804,001,07-05-2016,54,-3,1947,,,,,,
B28H1804,001,08-05-2016,55,-2,1946,,,,,,
B28H1804,001,09-05-2016,56,-1,1945,,,,,,
B28H1804,001,10-05-2016,57,0,1944,,,,,,
B28H1804,001,11-05-2016,57,0,1944,,,,,,
B28H1804,001,12-05-2016,59,2,1942,,,,,,
B28H1804,001,13-05-2016,60,3,1941,,,,,,
B28H1804,001,14-05-2016,61,4,1940,,,,,,
B28H1804,001,15-05-2016,60,3,1941,,,,,,
B28H1804,001,16-05-2016,60,3,1941,,,,,,
B28H1804,001,17-05-2016,60,3,1941,,,,,,
B28H1804,001,18-05-2016,60,3,1941,,,,,,
B28H1804,001,19-05-2016,59,2,1942,,,,,,
B28H1804,001,20-05-2016,60,3,1941,,,,,,
B28H1804,001,21-05-2016,60,3,1941,,,,,,
B28H1804,001,22-05-2016,62,5,1939,,,,,,
B28H1804,001,23-05-2016,54,-3,1947,,,,,,
B28H1804,001,24-05-2016,52,-5,1949,,,,,,
B28H1804,001,25-05-2016,53,-4,1948,,,,,,
B28H1804,001,26-05-2016,54,-3,1947,,,,,,
B28H1804,001,27-05-2016,54,-3,1947,,,,,,
B28H1804,001,28-05-2016,55,-2,1946,,,,,,
B28H1804,001,29-05-2016,55,-2,1946,,,,,,
B28H1804,001,30-05-2016,56,-1,1945,,,,,,
B28H1804,001,31-05-2016,54,-3,1947,,,,,,
B28H1804,001,01-06-2016,54,-3,1947,,,,,,
B28H1804,001,02-06-2016,56,-1,1945,,,,,,
B28H1804,001,03-06-2016,55,-2,1946,,,,,,
B28H1804,001,04-06-2016,57,0,1944,,,,,,
B28H1804,001,05-06-2016,59,2,1942,,,,,,
B28H1804,001,06-06-2016,61,4,1940,,,,,,
B28H1804,001,07-06-2016,63,6,1938,,,,,,
B28H1804,001,08-06-2016,65,8,1936,,,,,,
B28H1804,001,09-06-2016,65,8,1936,,,,,,
B28H1804,001,10-06-2016,67,10,1934,,,,,,
B28H1804,001,11-06-2016,69,12,1932,,,,,,
B28H1804,001,12-06-2016,69,12,1932,,,,,,
B28H1804,001,13-06-2016,57,0,1944,,,,,,
B28H1804,001,14-06-2016,57,0,1944,,,,,,
B28H1804,001,15-06-2016,54,-3,1947,,,,,,
B28H1804,001,16-06-2016,54,-3,1947,,,,,,
B28H1804,001,17-06-2016,55,-2,1946,,,,,,
B28H1804,001,18-06-2016,53,-4,1948,,,,,,
B28H1804,001,19-06-2016,54,-3,1947,,,,,,
B28H1804,001,20-06-2016,55,-2,1946,,,,,,
B28H1804,001,21-06-2016,53,-4,1948,,,,,,
B28H1804,001,22-06-2016,53,-4,1948,,,,,,
B28H1804,001,23-06-2016,55,-2,1946,,,,,,
B28H1804,001,24-06-2016,52,-5,1949,,,,,,
B28H1804,001,25-06-2016,52,-5,1949,,,,,,
B28H1804,001,26-06-2016,52,-5,1949,,,,,,
B28H1804,001,27-06-2016,53,-4,1948,,,,,,
B28H1804,001,28-06-2016,53,-4,1948,,,,,,
B28H1804,001,29-06-2016,53,-4,1948,,,,,,
B28H1804,001,30-06-2016,54,-3,1947,,,,,,
B28H1804,001,01-07-2016,54,-3,1947,,,,,,
B28H1804,001,02-07-2016,52,-5,1949,,,,,,
B28H1804,001,03-07-2016,52,-5,1949,,,,,,
B28H1804,001,04-07-2016,54,-3,1947,,,,,,
B28H1804,001,05-07-2016,54,-3,1947,,,,,,
B28H1804,001,06-07-2016,55,-2,1946,,,,,,
B28H1804,001,07-07-2016,57,0,1944,,,,,,
B28H1804,001,08-07-2016,57,0,1944,,,,,,
B28H1804,001,09-07-2016,58,1,1943,,,,,,
B28H1804,001,10-07-2016,60,3,1941,,,,,,
B28H1804,001,11-07-2016,62,5,1939,,,,,,
B28H1804,001,12-07-2016,63,6,1938,,,,,,
B28H1804,001,13-07-2016,63,6,1938,,,,,,
B28H1804,001,14-07-2016,59,2,1942,,,,,,
B28H1804,001,15-07-2016,61,4,1940,,,,,,
B28H1804,001,16-07-2016,63,6,1938,,,,,,
B28H1804,001,17-07-2016,62,5,1939,,,,,,
B28H1804,001,18-07-2016,66,9,1935,,,,,,
B28H1804,001,19-07-2016,71,14,1930,,,,,,
B28H1804,001,20-07-2016,75,18,1926,,,,,,
B28H1804,001,21-07-2016,77,20,1924,,,,,,
B28H1804,001,22-07-2016,57,0,1944,,,,,,
B28H1804,001,23-07-2016,58,1,1943,,,,,,
B28H1804,001,24-07-2016,59,2,1942,,,,,,
B28H1804,001,25-07-2016,61,4,1940,,,,,,
B28H1804,001,26-07-2016,63,6,1938,,,,,,
B28H1804,001,27-07-2016,65,8,1936,,,,,,
B28H1804,001,28-07-2016,63,6,1938,,,,,,
B28H1804,001,29-07-2016,59,2,1942,,,,,,
B28H1804,001,30-07-2016,60,3,1941,,,,,,
B28H1804,001,31-07-2016,59,2,1942,,,,,,
B28H1804,001,01-08-2016,56,-1,1945,,,,,,
B28H1804,001,02-08-2016,56,-1,1945,,,,,,
B28H1804,001,03-08-2016,55,-2,1946,,,,,,
B28H1804,001,04-08-2016,55,-2,1946,,,,,,
B28H1804,001,05-08-2016,56,-1,1945,,,,,,
B28H1804,001,06-08-2016,56,-1,1945,,,,,,
B28H1804,001,07-08-2016,57,0,1944,,,,,,
B28H1804,001,08-08-2016,58,1,1943,,,,,,
B28H1804,001,09-08-2016,59,2,1942,,,,,,
B28H1804,001,10-08-2016,57,0,1944,,,,,,
B28H1804,001,11-08-2016,58,1,1943,,,,,,
B28H1804,001,12-08-2016,54,-3,1947,,,,,,
B28H1804,001,13-08-2016,55,-2,1946,,,,,,
B28H1804,001,14-08-2016,56,-1,1945,,,,,,
B28H1804,001,15-08-2016,58,1,1943,,,,,,
B28H1804,001,16-08-2016,59,2,1942,,,,,,
B28H1804,001,17-08-2016,61,4,1940,,,,,,
B28H1804,001,18-08-2016,64,7,1937,,,,,,
B28H1804,001,19-08-2016,66,9,1935,,,,,,
B28H1804,001,20-08-2016,66,9,1935,,,,,,
B28H1804,001,21-08-2016,66,9,1935,,,,,,
B28H1804,001,22-08-2016,65,8,1936,,,,,,
B28H1804,001,23-08-2016,66,9,1935,,,,,,
B28H1804,001,24-08-2016,71,14,1930,,,,,,
B28H1804,001,25-08-2016,76,19,1925,,,,,,
B28H1804,001,26-08-2016,80,23,1921,,,,,,
B28H1804,001,27-08-2016,83,26,1918,,,,,,
B28H1804,001,28-08-2016,83,26,1918,,,,,,
B28H1804,001,29-08-2016,84,27,1917,,,,,,
B28H1804,001,30-08-2016,87,30,1914,,,,,,
B28H1804,001,31-08-2016,90,33,1911,,,,,,
B28H1804,001,01-09-2016,92,35,1909,,,,,,
B28H1804,001,02-09-2016,86,29,1915,,,,,,
B28H1804,001,03-09-2016,86,29,1915,,,,,,
B28H1804,001,04-09-2016,81,24,1920,,,,,,
B28H1804,001,05-09-2016,78,21,1923,,,,,,
B28H1804,001,06-09-2016,83,26,1918,,,,,,
B28H1804,001,07-09-2016,88,31,1913,,,,,,
B28H1804,001,08-09-2016,93,36,1908,,,,,,
B28H1804,001,09-09-2016,92,35,1909,,,,,,
B28H1804,001,10-09-2016,95,38,1906,,,,,,
B28H1804,001,11-09-2016,95,38,1906,,,,,,
B28H1804,001,12-09-2016,98,41,1903,,,,,,
B28H1804,001,13-09-2016,100,43,1901,,,,,,
B28H1804,001,14-09-2016,103,46,1898,,,,,,
B28H1804,001,15-09-2016,105,48,1896,,,,,,
B28H1804,001,16-09-2016,96,39,1905,,,,,,
B28H1804,001,17-09-2016,96,39,1905,,,,,,
B28H1804,001,18-09-2016,95,38,1906,,,,,,
B28H1804,001,19-09-2016,100,43,1901,,,,,,
B28H1804,001,20-09-2016,99,42,1902,,,,,,
B28H1804,001,21-09-2016,102,45,1899,,,,,,
B28H1804,001,22-09-2016,104,47,1897,,,,,,
B28H1804,001,23-09-2016,104,47,1897,,,,,,
B28H1804,001,24-09-2016,105,48,1896,,,,,,
B28H1804,001,25-09-2016,107,50,1894,,,,,,
B28H1804,001,26-09-2016,105,48,1896,,,,,,
B28H1804,001,27-09-2016,105,48,1896,,,,,,
B28H1804,001,28-09-2016,108,51,1893,,,,,,
B28H1804,001,29-09-2016,110,53,1891,,,,,,
B28H1804,001,30-09-2016,94,37,1907,,,,,,
B28H1804,001,01-10-2016,96,39,1905,,,,,,
B28H1804,001,02-10-2016,93,36,1908,,,,,,
B28H1804,001,03-10-2016,93,36,1908,,,,,,
B28H1804,001,04-10-2016,92,35,1909,,,,,,
B28H1804,001,05-10-2016,97,40,1904,,,,,,
B28H1804,001,06-10-2016,98,41,1903,,,,,,
B28H1804,001,07-10-2016,99,42,1902,,,,,,
B28H1804,001,08-10-2016,100,43,1901,,,,,,
B28H1804,001,09-10-2016,100,43,1901,,,,,,
B28H1804,001,10-10-2016,98,41,1903,,,,,,
B28H1804,001,11-10-2016,96,39,1905,,,,,,
B28H1804,001,12-10-2016,95,38,1906,,,,,,
B28H1804,001,13-10-2016,96,39,1905,,,,,,
B28H1804,001,14-10-2016,98,41,1903,,,,,,
B28H1804,001,15-10-2016,98,41,1903,,,,,,
B28H1804,001,16-10-2016,97,40,1904,,,,,,
B28H1804,001,17-10-2016,98,41,1903,,,,,,
B28H1804,001,18-10-2016,97,40,1904,,,,,,
B28H1804,001,19-10-2016,68,11,1933,,,,,,
B28H1804,001,20-10-2016,66,9,1935,,,,,,
B28H1804,001,21-10-2016,68,11,1933,,,,,,
B28H1804,001,22-10-2016,64,7,1937,,,,,,
B28H1804,001,23-10-2016,65,8,1936,,,,,,
B28H1804,001,24-10-2016,67,10,1934,,,,,,
B28H1804,001,25-10-2016,68,11,1933,,,,,,
B28H1804,001,26-10-2016,70,13,1931,,,,,,
B28H1804,001,27-10-2016,71,14,1930,,,,,,
B28H1804,001,28-10-2016,73,16,1928,,,,,,
B28H1804,001,29-10-2016,73,16,1928,,,,,,
B28H1804,001,30-10-2016,74,17,1927,,,,,,
B28H1804,001,31-10-2016,75,18,1926,,,,,,
B28H1804,001,01-11-2016,75,18,1926,,,,,,
B28H1804,001,02-11-2016,73,16,1928,,,,,,
B28H1804,001,03-11-2016,74,17,1927,,,,,,
B28H1804,001,04-11-2016,74,17,1927,,,,,,
B28H1804,001,05-11-2016,73,16,1928,,,,,,
B28H1804,001,06-11-2016,71,14,1930,,,,,,
B28H1804,001,07-11-2016,65,8,1936,,,,,,
B28H1804,001,08-11-2016,60,3,1941,,,,,,
B28H1804,001,09-11-2016,60,3,1941,,,,,,
B28H1804,001,10-11-2016,60,3,1941,,,,,,
B28H1804,001,11-11-2016,61,4,1940,,,,,,
B28H1804,001,12-11-2016,62,5,1939,,,,,,
B28H1804,001,13-11-2016,62,5,1939,,,,,,
B28H1804,001,14-11-2016,63,6,1938,,,,,,
B28H1804,001,15-11-2016,61,4,1940,,,,,,
B28H1804,001,16-11-2016,59,2,1942,,,,,,
B28H1804,001,17-11-2016,58,1,1943,,,,,,
B28H1804,001,18-11-2016,54,-3,1947,,,,,,
B28H1804,001,19-11-2016,55,-2,1946,,,,,,
B28H1804,001,20-11-2016,55,-2,1946,,,,,,
B28H1804,001,21-11-2016,55,-2,1946,,,,,,
B28H1804,001,22-11-2016,56,-1,1945,,,,,,
B28H1804,001,23-11-2016,56,-1,1945,,,,,,
B28H1804,001,24-11-2016,57,0,1944,,,,,,
B28H1804,001,25-11-2016,57,0,1944,,,,,,
B28H1804,001,26-11-2016,57,0,1944,,,,,,
B28H1804,001,27-11-2016,58,1,1943,,,,,,
B28H1804,001,28-11-2016,58,1,1943,,,,,,
B28H1804,001,29-11-2016,59,2,1942,,,,,,
B28H1804,001,30-11-2016,59,2,1942,,,,,,
B28H1804,001,01-12-2016,58,1,1943,,,,,,
B28H1804,001,02-12-2016,58,1,1943,,,,,,
B28H1804,001,03-12-2016,58,1,1943,,,,,,
B28H1804,001,04-12-2016,59,2,1942,,,,,,
B28H1804,001,05-12-2016,60,3,1941,,,,,,
B28H1804,001,06-12-2016,60,3,1941,,,,,,
B28H1804,001,07-12-2016,59,2,1942,,,,,,
B28H1804,001,08-12-2016,58,1,1943,,,,,,
B28H1804,001,09-12-2016,58,1,1943,,,,,,
B28H1804,001,10-12-2016,58,1,1943,,,,,,
B28H1804,001,11-12-2016,55,-2,1946,,,,,,
B28H1804,001,12-12-2016,55,-2,1946,,,,,,
B28H1804,001,13-12-2016,55,-2,1946,,,,,,
B28H1804,001,14-12-2016,56,-1,1945,,,,,,
B28H1804,001,15-12-2016,56,-1,1945,,,,,,
B28H1804,001,16-12-2016,56,-1,1945,,,,,,
B28H1804,001,17-12-2016,57,0,1944,,,,,,
B28H1804,001,18-12-2016,57,0,1944,,,,,,
B28H1804,001,19-12-2016,57,0,1944,,,,,,
B28H1804,001,20-12-2016,57,0,1944,,,,,,
B28H1804,001,21-12-2016,57,0,1944,,,,,,
B28H1804,001,22-12-2016,55,-2,1946,,,,,,
B28H1804,001,23-12-2016,55,-2,1946,,,,,,
B28H1804,001,24-12-2016,55,-2,1946,,,,,,
B28H1804,001,25-12-2016,55,-2,1946,,,,,,
B28H1804,001,26-12-2016,55,-2,1946,,,,,,
B28H1804,001,27-12-2016,55,-2,1946,,,,,,
B28H1804,001,28-12-2016,55,-2,1946,,,,,,
B28H1804,001,29-12-2016,55,-2,1946,,,,,,
B28H1804,001,30-12-2016,56,-1,1945,,,,,,
B28H1804,001,31-12-2016,56,-1,1945,,,,,,
B28H1804,001,01-01-2017,55,-2,1946,,,,,,
B28H1804,001,02-01-2017,55,-2,1946,,,,,,
B28H1804,001,03-01-2017,55,-2,1946,,,,,,
B28H1804,001,04-01-2017,54,-3,1947,,,,,,
B28H1804,001,05-01-2017,54,-3,1947,,,,,,
B28H1804,001,06-01-2017,55,-2,1946,,,,,,
B28H1804,001,07-01-2017,56,-1,1945,,,,,,
B28H1804,001,08-01-2017,55,-2,1946,,,,,,
B28H1804,001,09-01-2017,54,-3,1947,,,,,,
B28H1804,001,10-01-2017,54,-3,1947,,,,,,
B28H1804,001,11-01-2017,53,-4,1948,,,,,,
B28H1804,001,12-01-2017,54,-3,1947,,,,,,
B28H1804,001,13-01-2017,51,-6,1950,,,,,,
B28H1804,001,14-01-2017,50,-7,1951,,,,,,
B28H1804,001,15-01-2017,51,-6,1950,,,,,,
B28H1804,001,16-01-2017,52,-5,1949,,,,,,
B28H1804,001,17-01-2017,53,-4,1948,,,,,,
B28H1804,001,18-01-2017,53,-4,1948,,,,,,
B28H1804,001,19-01-2017,53,-4,1948,,,,,,
B28H1804,001,20-01-2017,54,-3,1947,,,,,,
B28H1804,001,21-01-2017,54,-3,1947,,,,,,
B28H1804,001,22-01-2017,54,-3,1947,,,,,,
B28H1804,001,23-01-2017,54,-3,1947,,,,,,
B28H1804,001,24-01-2017,54,-3,1947,,,,,,
B28H1804,001,25-01-2017,54,-3,1947,,,,,,
B28H1804,001,26-01-2017,54,-3,1947,,,,,,
B28H1804,001,27-01-2017,55,-2,1946,,,,,,
B28H1804,001,28-01-2017,54,-3,1947,,,,,,
B28H1804,001,29-01-2017,52,-5,1949,,,,,,
B28H1804,001,30-01-2017,51,-6,1950,,,,,,
B28H1804,001,31-01-2017,52,-5,1949,,,,,,
B28H1804,001,01-02-2017,52,-5,1949,,,,,,
B28H1804,001,02-02-2017,53,-4,1948,,,,,,
B28H1804,001,03-02-2017,53,-4,1948,,,,,,
B28H1804,001,04-02-2017,53,-4,1948,,,,,,
B28H1804,001,05-02-2017,53,-4,1948,,,,,,
B28H1804,001,06-02-2017,53,-4,1948,,,,,,
B28H1804,001,07-02-2017,53,-4,1948,,,,,,
B28H1804,001,08-02-2017,53,-4,1948,,,,,,
B28H1804,001,09-02-2017,54,-3,1947,,,,,,
B28H1804,001,10-02-2017,54,-3,1947,,,,,,
B28H1804,001,11-02-2017,54,-3,1947,,,,,,
B28H1804,001,12-02-2017,54,-3,1947,,,,,,
B28H1804,001,13-02-2017,54,-3,1947,,,,,,
B28H1804,001,14-02-2017,54,-3,1947,,,,,,
B28H1804,001,15-02-2017,55,-2,1946,,,,,,
B28H1804,001,16-02-2017,54,-3,1947,,,,,,
B28H1804,001,17-02-2017,54,-3,1947,,,,,,
B28H1804,001,18-02-2017,54,-3,1947,,,,,,
B28H1804,001,19-02-2017,54,-3,1947,,,,,,
B28H1804,001,20-02-2017,54,-3,1947,,,,,,
B28H1804,001,21-02-2017,53,-4,1948,,,,,,
B28H1804,001,22-02-2017,53,-4,1948,,,,,,
B28H1804,001,23-02-2017,49,-8,1952,,,,,,
B28H1804,001,24-02-2017,51,-6,1950,,,,,,
B28H1804,001,25-02-2017,52,-5,1949,,,,,,
B28H1804,001,26-02-2017,52,-5,1949,,,,,,
B28H1804,001,27-02-2017,52,-5,1949,,,,,,
B28H1804,001,28-02-2017,51,-6,1950,,,,,,
B28H1804,001,01-03-2017,51,-6,1950,,,,,,
B28H1804,001,02-03-2017,50,-7,1951,,,,,,
B28H1804,001,03-03-2017,51,-6,1950,,,,,,
B28H1804,001,04-03-2017,51,-6,1950,,,,,,
B28H1804,001,05-03-2017,51,-6,1950,,,,,,
B28H1804,001,06-03-2017,51,-6,1950,,,,,,
B28H1804,001,07-03-2017,52,-5,1949,,,,,,
B28H1804,001,08-03-2017,51,-6,1950,,,,,,
B28H1804,001,09-03-2017,50,-7,1951,,,,,,
B28H1804,001,10-03-2017,51,-6,1950,,,,,,
B28H1804,001,11-03-2017,52,-5,1949,,,,,,
B28H1804,001,12-03-2017,52,-5,1949,,,,,,
B28H1804,001,13-03-2017,53,-4,1948,,,,,,
B28H1804,001,14-03-2017,53,-4,1948,,,,,,
B28H1804,001,15-03-2017,53,-4,1948,,,,,,
B28H1804,001,16-03-2017,53,-4,1948,,,,,,
B28H1804,001,17-03-2017,53,-4,1948,,,,,,
B28H1804,001,18-03-2017,52,-5,1949,,,,,,
B28H1804,001,19-03-2017,52,-5,1949,,,,,,
B28H1804,001,20-03-2017,52,-5,1949,,,,,,
B28H1804,001,21-03-2017,51,-6,1950,,,,,,
B28H1804,001,22-03-2017,52,-5,1949,,,,,,
B28H1804,001,23-03-2017,53,-4,1948,,,,,,
B28H1804,001,24-03-2017,53,-4,1948,,,,,,
B28H1804,001,25-03-2017,53,-4,1948,,,,,,
B28H1804,001,26-03-2017,54,-3,1947,,,,,,
B28H1804,001,27-03-2017,53,-4,1948,,,,,,
B28H1804,001,28-03-2017,54,-3,1947,,,,,,
B28H1804,001,29-03-2017,54,-3,1947,,,,,,
B28H1804,001,30-03-2017,54,-3,1947,,,,,,
B28H1804,001,31-03-2017,54,-3,1947,,,,,,
B28H1804,001,01-04-2017,54,-3,1947,,,,,,
B28H1804,001,02-04-2017,54,-3,1947,,,,,,
B28H1804,001,03-04-2017,55,-2,1946,,,,,,
B28H1804,001,04-04-2017,55,-2,1946,,,,,,
B28H1804,001,05-04-2017,55,-2,1946,,,,,,
B28H1804,001,06-04-2017,55,-2,1946,,,,,,
B28H1804,001,07-04-2017,55,-2,1946,,,,,,
B28H1804,001,08-04-2017,56,-1,1945,,,,,,
B28H1804,001,09-04-2017,56,-1,1945,,,,,,
B28H1804,001,10-04-2017,56,-1,1945,,,,,,
B28H1804,001,11-04-2017,56,-1,1945,,,,,,
B28H1804,001,12-04-2017,56,-1,1945,,,,,,
B28H1804,001,13-04-2017,55,-2,1946,,,,,,
B28H1804,001,14-04-2017,56,-1,1945,,,,,,
B28H1804,001,15-04-2017,56,-1,1945,,,,,,
B28H1804,001,16-04-2017,56,-1,1945,,,,,,
B28H1804,001,17-04-2017,56,-1,1945,,,,,,
B28H1804,001,18-04-2017,56,-1,1945,,,,,,
B28H1804,001,19-04-2017,56,-1,1945,,,,,,
B28H1804,001,20-04-2017,57,0,1944,,,,,,
B28H1804,001,21-04-2017,57,0,1944,,,,,,
B28H1804,001,22-04-2017,57,0,1944,,,,,,
B28H1804,001,23-04-2017,57,0,1944,,,,,,
B28H1804,001,24-04-2017,58,1,1943,,,,,,
B28H1804,001,25-04-2017,55,-2,1946,,,,,,
B28H1804,001,26-04-2017,56,-1,1945,,,,,,
B28H1804,001,27-04-2017,57,0,1944,,,,,,
B28H1804,001,28-04-2017,57,0,1944,,,,,,
B28H1804,001,29-04-2017,56,-1,1945,,,,,,
B28H1804,001,30-04-2017,57,0,1944,,,,,,
